datum,bedrag,tegenpartij_id,factuurreferentie,bankrekening,kanaal,transactienummer
2016-03-15,-365.15,S50021,IK000538,1615,Betalingen onderweg,16180
2016-03-15,-8978.68,S50024,IG000336,1615,Betalingen onderweg,16181
2016-03-15,-1742.4,S50029,IG000327,1615,Betalingen onderweg,16182
2016-03-15,-1135.83,S50030,IG000326,1615,Betalingen onderweg,16183
2016-03-15,-991.29,S50030,IG000328,1615,Betalingen onderweg,16184
2016-03-15,-7484.71,S50031,IG000323,1615,Betalingen onderweg,16185
2016-03-15,-1230.64,S50031,IG000330,1615,Betalingen onderweg,16186
2016-03-15,-1347.32,S50033,IK000529,1615,Betalingen onderweg,16187
2016-03-15,-745.97,S50035,IH000014,1615,Betalingen onderweg,16188
2016-03-15,-887.92,S50035,IK000533,1615,Betalingen onderweg,16189
2016-03-15,-936.54,S50036,IK000541,1615,Betalingen onderweg,16190
2016-03-15,-357.56,S51306,IH000013,1615,Betalingen onderweg,16191
2016-03-15,-11957.46,S50034,IG000329,1615,Betalingen onderweg,16192
2016-03-15,-375.8,S54994,IK000544,1615,Betalingen onderweg,16193
2016-03-15,-751.4,S58981,IK000537,1615,Betalingen onderweg,16194
2016-03-15,-348.48,S50500,IK000534,1615,Betalingen onderweg,16195
2016-03-15,36.24,C10068,AB001002,1615,Betalingen onderweg,16196
2016-03-15,2510.02,C10068,PR002819,1615,Betalingen onderweg,16197
2016-03-15,477.95,C10186,CU000580,1615,Betalingen onderweg,16198
2016-03-15,2510.02,C10186,PR002820,1615,Betalingen onderweg,16199
2016-03-15,3630,C10185,PR002821,1615,Betalingen onderweg,16200
2016-03-15,45.86,C10009,AB001005,1615,Betalingen onderweg,16201
2016-03-15,1306.8,C10026,PR002830,1615,Betalingen onderweg,16202
2016-03-15,72.54,C10027,AB001008,1615,Betalingen onderweg,16203
2016-03-15,1095.05,C10027,CU000589,1615,Betalingen onderweg,16204
2016-03-15,1082.95,C10035,CU000594,1615,Betalingen onderweg,16205
2016-03-15,1210,C10035,PR002778,1615,Betalingen onderweg,16206
2016-03-15,477.95,C10036,CU000595,1615,Betalingen onderweg,16207
2016-03-15,756.25,C10036,VK001523,1615,Betalingen onderweg,16208
2016-03-15,3406.15,C10037,CU000596,1615,Betalingen onderweg,16209
2016-03-15,968,C10037,PR002837,1615,Betalingen onderweg,16210
2016-03-15,152.97,C10037,VK001583,1615,Betalingen onderweg,16211
2016-03-15,1808.95,C10040,CU000599,1615,Betalingen onderweg,16212
2016-03-15,2510.02,C10040,PR002840,1615,Betalingen onderweg,16213
2016-03-15,602.11,C10040,VK001551,1615,Betalingen onderweg,16214
2016-03-15,72.54,C10041,AB001012,1615,Betalingen onderweg,16215
2016-03-15,1064.8,C10041,PR002781,1615,Betalingen onderweg,16216
2016-03-15,1210,C10051,PR002787,1615,Betalingen onderweg,16217
2016-03-15,635.25,C10051,VK001526,1615,Betalingen onderweg,16218
2016-03-15,1452,C10054,PR002789,1615,Betalingen onderweg,16219
2016-03-15,756.25,C10054,VK001490,1615,Betalingen onderweg,16220
2016-03-15,1808.95,C10059,CU000611,1615,Betalingen onderweg,16221
2016-03-15,72.54,C10064,AB001021,1615,Betalingen onderweg,16222
2016-03-15,1560.9,C10064,CU000613,1615,Betalingen onderweg,16223
2016-03-15,1064.8,C10064,PR002849,1615,Betalingen onderweg,16224
2016-03-15,60.44,C10065,AB001022,1615,Betalingen onderweg,16225
2016-03-15,112.41,C10005,AB001024,1615,Betalingen onderweg,16226
2016-03-15,853.05,C10005,CU000614,1615,Betalingen onderweg,16227
2016-03-15,1064.8,C10005,PR002850,1615,Betalingen onderweg,16228
2016-03-15,223.85,C10005,VK001555,1615,Betalingen onderweg,16229
2016-03-15,1306.8,C10070,PR002851,1615,Betalingen onderweg,16230
2016-03-15,72.54,C10071,AB001025,1615,Betalingen onderweg,16231
2016-03-15,1095.05,C10071,CU000616,1615,Betalingen onderweg,16232
2016-03-15,3472.7,C10071,VK001570,1615,Betalingen onderweg,16233
2016-03-15,72.54,C10072,AB001026,1615,Betalingen onderweg,16234
2016-03-15,2032.8,C10072,PR002852,1615,Betalingen onderweg,16235
2016-03-15,477.95,C10073,CU000617,1615,Betalingen onderweg,16236
2016-03-15,853.05,C10077,CU000620,1615,Betalingen onderweg,16237
2016-03-15,853.05,C10082,CU000622,1615,Betalingen onderweg,16238
2016-03-15,2274.8,C10082,PR002798,1615,Betalingen onderweg,16239
2016-03-15,217.62,C10090,AB001034,1615,Betalingen onderweg,16240
2016-03-15,1452,C10093,PR002857,1615,Betalingen onderweg,16241
2016-03-15,3270.63,C10093,VK001559,1615,Betalingen onderweg,16242
2016-03-15,1452,C10100,PR002860,1615,Betalingen onderweg,16243
2016-03-15,477.95,C10103,CU000625,1615,Betalingen onderweg,16244
2016-03-15,2507.12,C10103,VK001560,1615,Betalingen onderweg,16245
2016-03-15,968,C10104,PR002861,1615,Betalingen onderweg,16246
2016-03-15,968,C10111,PR002863,1615,Betalingen onderweg,16247
2016-03-15,206.67,C10111,VK001573,1615,Betalingen onderweg,16248
2016-03-15,423.5,C10118,VK001562,1615,Betalingen onderweg,16249
2016-03-15,1331,C10124,CU000631,1615,Betalingen onderweg,16250
2016-03-15,72.54,C10136,AB001048,1615,Betalingen onderweg,16251
2016-03-15,1155.55,C10136,CU000634,1615,Betalingen onderweg,16252
2016-03-15,72.54,C10139,AB001050,1615,Betalingen onderweg,16253
2016-03-15,1306.8,C10139,PR002871,1615,Betalingen onderweg,16254
2016-03-15,72.54,C10140,AB001051,1615,Betalingen onderweg,16255
2016-03-15,1306.8,C10148,PR002873,1615,Betalingen onderweg,16256
2016-03-15,2274.8,C10150,PR002817,1615,Betalingen onderweg,16257
2016-03-15,185.13,C10158,VK001598,1615,Betalingen onderweg,16258
2016-03-15,1082.95,C10167,CU000639,1615,Betalingen onderweg,16259
2016-03-15,477.95,C10170,CU000640,1615,Betalingen onderweg,16260
2016-03-15,119.79,C10170,VK001600,1615,Betalingen onderweg,16261
2016-03-15,82.16,C10181,AB001057,1615,Betalingen onderweg,16262
2016-03-15,1155.55,C10181,CU000644,1615,Betalingen onderweg,16263
2016-03-15,82.16,C10007,AB001004,1615,Betalingen onderweg,16264
2016-03-15,1191.85,C10007,CU000582,1615,Betalingen onderweg,16265
2016-03-15,477.95,C10013,CU000584,1615,Betalingen onderweg,16266
2016-03-15,1306.8,C10013,PR002825,1615,Betalingen onderweg,16267
2016-03-15,1210,C10014,PR002826,1615,Betalingen onderweg,16268
2016-03-15,3999.05,C10014,VK001549,1615,Betalingen onderweg,16269
2016-03-15,2510.02,C10016,PR002828,1615,Betalingen onderweg,16270
2016-03-15,82.16,C10018,AB001006,1615,Betalingen onderweg,16271
2016-03-15,853.05,C10018,CU000586,1615,Betalingen onderweg,16272
2016-03-15,1210,C10022,PR002771,1615,Betalingen onderweg,16273
2016-03-15,1058.02,C10023,PR002772,1615,Betalingen onderweg,16274
2016-03-15,82.16,C10028,AB001009,1615,Betalingen onderweg,16275
2016-03-15,1191.85,C10028,CU000590,1615,Betalingen onderweg,16276
2016-03-15,3484.8,C10028,PR002831,1615,Betalingen onderweg,16277
2016-03-15,1210,C10033,PR002835,1615,Betalingen onderweg,16278
2016-03-15,477.95,C10039,CU000598,1615,Betalingen onderweg,16279
2016-03-15,2032.8,C10039,PR002839,1615,Betalingen onderweg,16280
2016-03-15,36.24,C10043,AB001013,1615,Betalingen onderweg,16281
2016-03-15,1452,C10043,PR002841,1615,Betalingen onderweg,16282
2016-03-15,3617.9,C10044,CU000601,1615,Betalingen onderweg,16283
2016-03-15,1191.85,C10045,CU000602,1615,Betalingen onderweg,16284
2016-03-15,2129.6,C10045,PR002842,1615,Betalingen onderweg,16285
2016-03-15,181.98,C10055,AB001016,1615,Betalingen onderweg,16286
2016-03-15,1155.55,C10055,CU000609,1615,Betalingen onderweg,16287
2016-03-15,72.54,C10056,AB001017,1615,Betalingen onderweg,16288
2016-03-15,748.69,C10056,BD000032,1615,Betalingen onderweg,16289
2016-03-15,211.75,C10056,VK001552,1615,Betalingen onderweg,16290
2016-03-15,1452,C10057,PR002847,1615,Betalingen onderweg,16291
2016-03-15,72.54,C10062,AB001019,1615,Betalingen onderweg,16292
2016-03-15,2383.7,C10062,CU000612,1615,Betalingen onderweg,16293
2016-03-15,359.37,C10066,VK001493,1615,Betalingen onderweg,16294
2016-03-15,72.54,C10067,AB001023,1615,Betalingen onderweg,16295
2016-03-15,251.68,C10067,VK001554,1615,Betalingen onderweg,16296
2016-03-15,477.95,C10069,CU000615,1615,Betalingen onderweg,16297
2016-03-15,308.55,C10069,VK001556,1615,Betalingen onderweg,16298
2016-03-15,28.86,C10085,AB001030,1615,Betalingen onderweg,16299
2016-03-15,870.47,C10087,AB001032,1615,Betalingen onderweg,16300
2016-03-15,1095.05,C10087,CU000623,1615,Betalingen onderweg,16301
2016-03-15,77.44,C10087,VK001558,1615,Betalingen onderweg,16302
2016-03-15,1306.8,C10096,PR002859,1615,Betalingen onderweg,16303
2016-03-15,5717.25,C10110,VK001572,1615,Betalingen onderweg,16304
2016-03-15,72.54,C10116,AB001046,1615,Betalingen onderweg,16305
2016-03-15,2625.7,C10119,CU000628,1615,Betalingen onderweg,16306
2016-03-15,119.79,C10120,VK001563,1615,Betalingen onderweg,16307
2016-03-15,1633.5,C10122,CU000629,1615,Betalingen onderweg,16308
2016-03-15,1058.02,C10122,PR002867,1615,Betalingen onderweg,16309
2016-03-15,1064.8,C10134,PR002868,1615,Betalingen onderweg,16310
2016-03-15,3630,C10134,VK001565,1615,Betalingen onderweg,16311
2016-03-15,2371.6,C10137,PR002869,1615,Betalingen onderweg,16312
2016-03-15,2736.42,C10137,VK001577,1615,Betalingen onderweg,16313
2016-03-15,82.16,C10157,AB001054,1615,Betalingen onderweg,16314
2016-03-31,-51046,S50001,BL000038,1615,Betalingen onderweg,16326
2016-03-31,-3638.47,S50002,IK000546,1615,Betalingen onderweg,16327
2016-03-31,-61.41,S50012,IG000348,1615,Betalingen onderweg,16328
2016-03-31,-395.67,S50012,IG000354,1615,Betalingen onderweg,16329
2016-03-31,-919.6,S50016,IG000339,1615,Betalingen onderweg,16330
2016-03-31,-256,S50022,IK000549,1615,Betalingen onderweg,16331
2016-03-31,-9051.53,S50024,IG000346,1615,Betalingen onderweg,16332
2016-03-31,-13837.95,S50024,IG000355,1615,Betalingen onderweg,16333
2016-03-31,-1494.35,S50026,IK000551,1615,Betalingen onderweg,16334
2016-03-31,-4552.55,S50031,IG000335,1615,Betalingen onderweg,16335
2016-03-31,-1396.93,S50033,IK000547,1615,Betalingen onderweg,16336
2016-03-31,-1621.27,S50033,IK000548,1615,Betalingen onderweg,16337
2016-03-31,-887.92,S50035,IK000553,1615,Betalingen onderweg,16338
2016-03-31,-5500,S60002,IK000555,1615,Betalingen onderweg,16339
2016-03-31,-12517.69,S50034,IG000334,1615,Betalingen onderweg,16340
2016-03-31,-121,S50034,IG000337,1615,Betalingen onderweg,16341
2016-03-31,-121,S50034,IG000338,1615,Betalingen onderweg,16342
2016-03-31,-653.13,S52224,IK000545,1615,Betalingen onderweg,16343
2016-03-31,-4309.98,S58231,IK000531,1615,Betalingen onderweg,16344
2016-03-31,-4523.33,S58231,IK000550,1615,Betalingen onderweg,16345
2016-03-31,-485.21,S50500,IK000554,1615,Betalingen onderweg,16346
2016-03-31,2371.6,C10068,PR002875,1615,Betalingen onderweg,16347
2016-03-31,1452,C10185,PR002876,1615,Betalingen onderweg,16348
2016-03-31,43.56,C10185,VK001602,1615,Betalingen onderweg,16349
2016-03-31,123.42,C10009,VK001603,1615,Betalingen onderweg,16350
2016-03-31,907.5,C10027,CU000650,1615,Betalingen onderweg,16351
2016-03-31,2613.6,C10036,PR002836,1615,Betalingen onderweg,16352
2016-03-31,907.5,C10037,CU000656,1615,Betalingen onderweg,16353
2016-03-31,5712.41,C10037,VK001629,1615,Betalingen onderweg,16354
2016-03-31,2190.1,C10040,CU000659,1615,Betalingen onderweg,16355
2016-03-31,1210,C10040,PR002891,1615,Betalingen onderweg,16356
2016-03-31,968,C10051,PR002844,1615,Betalingen onderweg,16357
2016-03-31,1452,C10054,PR002846,1615,Betalingen onderweg,16358
2016-03-31,1306.8,C10059,PR002901,1615,Betalingen onderweg,16359
2016-03-31,2065.47,C10064,VK001610,1615,Betalingen onderweg,16360
2016-03-31,907.5,C10065,CU000669,1615,Betalingen onderweg,16361
2016-03-31,1990.45,C10005,CU000671,1615,Betalingen onderweg,16362
2016-03-31,1210,C10070,PR002904,1615,Betalingen onderweg,16363
2016-03-31,913.55,C10070,VK001611,1615,Betalingen onderweg,16364
2016-03-31,1082.95,C10071,CU000673,1615,Betalingen onderweg,16365
2016-03-31,5412.33,C10071,VK001633,1615,Betalingen onderweg,16366
2016-03-31,1210,C10072,PR002905,1615,Betalingen onderweg,16367
2016-03-31,2867.7,C10073,CU000674,1615,Betalingen onderweg,16368
2016-03-31,2044.9,C10075,CU000675,1615,Betalingen onderweg,16369
2016-03-31,205.7,C10077,VK001612,1615,Betalingen onderweg,16370
2016-03-31,1452,C10082,PR002854,1615,Betalingen onderweg,16371
2016-03-31,968,C10090,PR002914,1615,Betalingen onderweg,16372
2016-03-31,1107.15,C10093,CU000677,1615,Betalingen onderweg,16373
2016-03-31,1452,C10100,PR002917,1615,Betalingen onderweg,16374
2016-03-31,1210,C10115,PR002921,1615,Betalingen onderweg,16375
2016-03-31,1452,C10124,PR002925,1615,Betalingen onderweg,16376
2016-03-31,853.05,C10136,CU000683,1615,Betalingen onderweg,16377
2016-03-31,2420,C10136,PR002927,1615,Betalingen onderweg,16378
2016-03-31,2032.8,C10148,PR002932,1615,Betalingen onderweg,16379
2016-03-31,1058.02,C10170,PR002937,1615,Betalingen onderweg,16380
2016-03-31,842.16,C10024,VK001580,1615,Betalingen onderweg,16381
2016-03-31,907.5,C10050,CU000647,1615,Betalingen onderweg,16382
2016-03-31,386.96,C10050,VK001623,1615,Betalingen onderweg,16383
2016-03-31,3339.6,C10013,PR002880,1615,Betalingen onderweg,16384
2016-03-31,1453.21,C10013,VK001625,1615,Betalingen onderweg,16385
2016-03-31,1738.47,C10014,VK001604,1615,Betalingen onderweg,16386
2016-03-31,2371.6,C10016,PR002881,1615,Betalingen onderweg,16387
2016-03-31,208.12,C10016,VK001626,1615,Betalingen onderweg,16388
2016-03-31,1306.8,C10018,PR002882,1615,Betalingen onderweg,16389
2016-03-31,477.95,C10022,CU000588,1615,Betalingen onderweg,16390
2016-03-31,1306.8,C10022,PR002829,1615,Betalingen onderweg,16391
2016-03-31,283.14,C10022,VK001582,1615,Betalingen onderweg,16392
2016-03-31,4343.9,C10002,CU000649,1615,Betalingen onderweg,16393
2016-03-31,853.05,C10028,CU000651,1615,Betalingen onderweg,16394
2016-03-31,4487.65,C10028,PR002886,1615,Betalingen onderweg,16395
2016-03-31,2238.5,C10039,CU000658,1615,Betalingen onderweg,16396
2016-03-31,968,C10039,PR002890,1615,Betalingen onderweg,16397
2016-03-31,1210,C10043,PR002893,1615,Betalingen onderweg,16398
2016-03-31,1058.02,C10045,PR002894,1615,Betalingen onderweg,16399
2016-03-31,62.92,C10045,VK001606,1615,Betalingen onderweg,16400
2016-03-31,2655.95,C10046,CU000603,1615,Betalingen onderweg,16401
2016-03-31,156.09,C10046,VK001607,1615,Betalingen onderweg,16402
2016-03-31,308.55,C10055,VK001608,1615,Betalingen onderweg,16403
2016-03-31,356.93,C10056,VK001609,1615,Betalingen onderweg,16404
2016-03-31,1452,C10057,PR002899,1615,Betalingen onderweg,16405
2016-03-31,479.16,C10057,VK001630,1615,Betalingen onderweg,16406
2016-03-31,477.95,C10058,CU000610,1615,Betalingen onderweg,16407
2016-03-31,1191.85,C10062,CU000668,1615,Betalingen onderweg,16408
2016-03-31,1760.55,C10067,CU000670,1615,Betalingen onderweg,16409
2016-03-31,532.4,C10067,VK001588,1615,Betalingen onderweg,16410
2016-03-31,677.18,C10067,VK001632,1615,Betalingen onderweg,16411
2016-03-31,853.05,C10069,CU000672,1615,Betalingen onderweg,16412
2016-03-31,1064.8,C10069,PR002903,1615,Betalingen onderweg,16413
2016-03-31,477.95,C10078,CU000621,1615,Betalingen onderweg,16414
2016-03-31,1064.8,C10085,PR002910,1615,Betalingen onderweg,16415
2016-03-31,1210,C10087,PR002911,1615,Betalingen onderweg,16416
2016-03-31,1058.02,C10096,PR002916,1615,Betalingen onderweg,16417
2016-03-31,968,C10101,PR002918,1615,Betalingen onderweg,16418
2016-03-31,6648.95,C10110,VK001615,1615,Betalingen onderweg,16419
2016-03-31,2662,C10122,PR002924,1615,Betalingen onderweg,16420
2016-03-31,1842.71,C10129,VK001579,1615,Betalingen onderweg,16421
2016-03-31,35.94,C10129,VK001593,1615,Betalingen onderweg,16422
2016-03-31,260.15,C10134,VK001641,1615,Betalingen onderweg,16423
2016-03-31,1452,C10137,PR002928,1615,Betalingen onderweg,16424
2016-03-31,477.95,C10142,CU000635,1615,Betalingen onderweg,16425
2016-03-31,4733.71,C10147,VK001595,1615,Betalingen onderweg,16426
2016-03-31,907.5,C10153,CU000686,1615,Betalingen onderweg,16427
2016-03-31,1064.8,C10153,PR002934,1615,Betalingen onderweg,16428
2016-03-31,1633.5,C10157,CU000638,1615,Betalingen onderweg,16429
2016-03-31,2516.8,C10169,PR002936,1615,Betalingen onderweg,16430
2016-03-31,477.95,C10179,CU000643,1615,Betalingen onderweg,16431
2016-03-31,477.95,C10183,CU000579,1615,Betalingen onderweg,16432
2016-04-22,-309.24,S50003,IK000559,1615,Betalingen onderweg,16988
2016-04-22,-46572.65,S50014,IK000562,1615,Betalingen onderweg,16989
2016-04-22,-518.51,S50015,IK000556,1615,Betalingen onderweg,16990
2016-04-22,-4265.25,S50016,IH000016,1615,Betalingen onderweg,16991
2016-04-22,-365.15,S50021,IK000558,1615,Betalingen onderweg,16992
2016-04-22,-518.07,S50028,IG000343,1615,Betalingen onderweg,16993
2016-04-22,-464.64,S50028,IG000353,1615,Betalingen onderweg,16994
2016-04-22,-1840.41,S50029,IG000341,1615,Betalingen onderweg,16995
2016-04-22,-2323.2,S50029,IG000352,1615,Betalingen onderweg,16996
2016-04-22,-639.79,S50030,IG000344,1615,Betalingen onderweg,16997
2016-04-22,-1005.45,S50030,IG000351,1615,Betalingen onderweg,16998
2016-04-22,-24.2,S50031,IG000345,1615,Betalingen onderweg,16999
2016-04-22,-7813.32,S50031,IG000349,1615,Betalingen onderweg,17000
2016-04-22,-7720.24,S50031,IG000350,1615,Betalingen onderweg,17001
2016-04-22,-2292.95,S50033,IH000017,1615,Betalingen onderweg,17002
2016-04-22,-755.04,S50035,IH000020,1615,Betalingen onderweg,17003
2016-04-22,-164.08,S50037,IK000560,1615,Betalingen onderweg,17004
2016-04-22,-2245,S50038,IK000552,1615,Betalingen onderweg,17005
2016-04-22,-190.88,S51306,IH000019,1615,Betalingen onderweg,17006
2016-04-22,-3461.57,S50034,IG000340,1615,Betalingen onderweg,17007
2016-04-22,-10791.02,S50034,IG000342,1615,Betalingen onderweg,17008
2016-04-22,-12592.71,S50034,IG000347,1615,Betalingen onderweg,17009
2016-04-22,-751.4,S58981,IK000557,1615,Betalingen onderweg,17010
2016-04-22,36.24,C10068,AB001058,1615,Betalingen onderweg,17011
2016-04-22,1306.8,C10068,PR002940,1615,Betalingen onderweg,17012
2016-04-22,2274.8,C10186,PR002941,1615,Betalingen onderweg,17013
2016-04-22,539.96,C10186,VK001644,1615,Betalingen onderweg,17014
2016-04-22,870.47,C10185,AB001059,1615,Betalingen onderweg,17015
2016-04-22,2516.8,C10185,PR002942,1615,Betalingen onderweg,17016
2016-04-22,45.86,C10009,AB001062,1615,Betalingen onderweg,17017
2016-04-22,1064.8,C10009,PR002945,1615,Betalingen onderweg,17018
2016-04-22,968,C10026,PR002955,1615,Betalingen onderweg,17019
2016-04-22,72.54,C10027,AB001065,1615,Betalingen onderweg,17020
2016-04-22,28.86,C10035,AB001068,1615,Betalingen onderweg,17021
2016-04-22,1107.15,C10035,CU000654,1615,Betalingen onderweg,17022
2016-04-22,1760.55,C10036,CU000655,1615,Betalingen onderweg,17023
2016-04-22,115.43,C10037,AB001069,1615,Betalingen onderweg,17024
2016-04-22,72.54,C10041,AB001070,1615,Betalingen onderweg,17025
2016-04-22,853.05,C10051,CU000663,1615,Betalingen onderweg,17026
2016-04-22,2026.02,C10051,PR002898,1615,Betalingen onderweg,17027
2016-04-22,434.87,C10054,AB001075,1615,Betalingen onderweg,17028
2016-04-22,217.62,C10054,AB001076,1615,Betalingen onderweg,17029
2016-04-22,2184.05,C10054,CU000666,1615,Betalingen onderweg,17030
2016-04-22,2274.8,C10059,PR002971,1615,Betalingen onderweg,17031
2016-04-22,72.54,C10064,AB001083,1615,Betalingen onderweg,17032
2016-04-22,60.44,C10065,AB001084,1615,Betalingen onderweg,17033
2016-04-22,112.41,C10005,AB001086,1615,Betalingen onderweg,17034
2016-04-22,1064.8,C10005,PR002974,1615,Betalingen onderweg,17035
2016-04-22,72.54,C10071,AB001087,1615,Betalingen onderweg,17036
2016-04-22,72.54,C10072,AB001088,1615,Betalingen onderweg,17037
2016-04-22,1210,C10072,PR002975,1615,Betalingen onderweg,17038
2016-04-22,8499.04,C10073,VK001648,1615,Betalingen onderweg,17039
2016-04-22,1202.74,C10080,VK001668,1615,Betalingen onderweg,17040
2016-04-22,1210,C10082,PR002908,1615,Betalingen onderweg,17041
2016-04-22,968,C10093,PR002982,1615,Betalingen onderweg,17042
2016-04-22,3429.62,C10100,PR002983,1615,Betalingen onderweg,17043
2016-04-22,416.24,C10103,VK001649,1615,Betalingen onderweg,17044
2016-04-22,1210,C10104,PR002985,1615,Betalingen onderweg,17045
